image_path,slice_type,bandwidth,latency,reliability
network_dataset/images/URLLC_371.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_372.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_373.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_374.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_375.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_376.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_377.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_378.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_379.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_380.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_381.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_382.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_383.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_384.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_385.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_386.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_387.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_388.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_389.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_390.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_391.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_392.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_393.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_394.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_395.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_396.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_397.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_398.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_399.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_400.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_401.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_402.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_403.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_404.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_405.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_406.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_407.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_408.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_409.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_410.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_411.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_412.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_413.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_414.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_415.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_416.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_417.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_418.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_419.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_420.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_421.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_422.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_423.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_424.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_425.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_426.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_427.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_428.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_429.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_430.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_431.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_432.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_433.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_434.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_435.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_436.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_437.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_438.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_439.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_440.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_441.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_442.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_443.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_444.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_445.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_446.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_447.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_448.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_449.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_450.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_451.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_452.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_453.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_454.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_455.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_456.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_457.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_458.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_459.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_460.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_461.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_462.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_463.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_464.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_465.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_466.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_467.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_468.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_469.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_470.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_471.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_472.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_473.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_474.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_475.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_476.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_477.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_478.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_479.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_480.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_481.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_482.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_483.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_484.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_485.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_486.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_487.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_488.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_489.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_490.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_491.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_492.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_493.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_494.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_495.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_496.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_497.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_498.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_499.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_500.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_501.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_502.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_503.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_504.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_505.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_506.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_507.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_508.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_509.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_510.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_511.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_512.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_513.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_514.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_515.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_516.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_517.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_518.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_519.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_520.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_521.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_522.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_523.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_524.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_525.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_526.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_527.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_528.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_529.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_530.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_531.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_532.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_533.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_534.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_535.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_536.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_537.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_538.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_539.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_540.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_541.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_542.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_543.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_544.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_545.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_546.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_547.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_548.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_549.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_550.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_551.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_552.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_553.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_554.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_555.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_556.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_557.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_558.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_559.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_560.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_561.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_562.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_563.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_564.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_565.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_566.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_567.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_568.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_569.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_570.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_571.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_572.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_573.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_574.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_575.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_576.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_577.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_578.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_579.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_580.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_581.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_582.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_583.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_584.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_585.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_586.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_587.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_588.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_589.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_590.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_591.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_592.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_593.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_594.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_595.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_596.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_597.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_598.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_599.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_600.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_601.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_602.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_603.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_604.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_605.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_606.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_607.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_608.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_609.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_610.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_611.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_612.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_613.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_614.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_615.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_616.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_617.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_618.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_619.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_620.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_621.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_622.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_623.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_624.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_625.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_626.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_627.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_628.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_629.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_630.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_631.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_632.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_633.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_634.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_635.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_636.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_637.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_638.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_639.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_640.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_641.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_642.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_643.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_644.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_645.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_646.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_647.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_648.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_649.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_650.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_651.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_652.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_653.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_654.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_655.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_656.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_657.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_658.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_659.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_660.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_661.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_662.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_663.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_664.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_665.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_666.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_667.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_668.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_669.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_670.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_671.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_672.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_673.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_674.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_675.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_676.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_677.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_678.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_679.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_680.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_681.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_682.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_683.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_684.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_685.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_686.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_687.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_688.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_689.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_690.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_691.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_692.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_693.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_694.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_695.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_696.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_697.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_698.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_699.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_700.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_701.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_702.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_703.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_704.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_705.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_706.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_707.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_708.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_709.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_710.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_711.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_712.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_713.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_714.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_715.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_716.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_717.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_718.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_719.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_720.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_721.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_722.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_723.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_724.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_725.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_726.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_727.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_728.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_729.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_730.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_731.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_732.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_733.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_734.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_735.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_736.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_737.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_738.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_739.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_740.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_741.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_742.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_743.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_744.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_745.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_746.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_747.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_748.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_749.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_750.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_751.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_752.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_753.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_754.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_755.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_756.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_757.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_758.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_759.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_760.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_761.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_762.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_763.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_764.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_765.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_766.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_767.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_768.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_769.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_770.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_771.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_772.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_773.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_774.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_775.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_776.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_777.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_778.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_779.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_780.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_781.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_782.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_783.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_784.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_785.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_786.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_787.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_788.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_789.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_790.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_791.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_792.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_793.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_794.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_795.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_796.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_797.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_798.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_799.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_800.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_801.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_802.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_803.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_804.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_805.png,URLLC,low,ultra_low,high
network_dataset/images/URLLC_806.png,URLLC,low,ultra_low,high
